symbol,entry_time,exit_time,entry_price,size,notional,pnl,pnl_pct_of_notional,holding_hours,exit_reason,n_fills
AMPUSDT,2023-02-14 09:00:00,2023-02-14 13:00:00,0.00457,523283.3404152,2427.2759386829257,-97.12170195106515,-0.040012633258237944,4.0,coil_reentry,1
MINAUSDT,2023-02-14 13:00:00,2023-02-14 14:00:00,0.977,1336.676337502059,1325.521773465604,-111.63278698338449,-0.0842179956738985,1.0,stop,1
AMPUSDT,2023-02-14 14:00:00,2023-02-14 18:00:00,0.0046,508190.76960639755,2372.74270329227,-64.80433448297694,-0.027311994002998503,4.0,volume_fade,1
COTIUSDT,2023-02-14 13:00:00,2023-02-14 21:00:00,0.0867,27295.474293252908,2402.0153855434023,-3.208842310177584,-0.0013358958187737232,8.0,volume_fade,1
STORJUSDT,2023-02-14 14:00:00,2023-02-15 02:00:00,0.3861,6053.05453124477,2372.14061983131,-75.97795863534769,-0.032029281063763716,12.0,volume_fade,1
DEXEUSDT,2023-02-15 10:00:00,2023-02-15 15:00:00,2.78,827.5156602523464,2335.0009385340454,-38.60141677185022,-0.016531649360314548,5.0,volume_fade,1
ZENUSDT,2023-02-17 16:00:00,2023-02-17 19:00:00,14.15,151.81643955982491,2180.4256590680952,-77.70586305909625,-0.03563793277515703,3.0,coil_reentry,1
ONGUSDT,2023-02-18 00:00:00,2023-02-18 08:00:00,0.3358,6760.833409453204,2304.3421767778013,-37.38957560138364,-0.0162257046623458,8.0,volume_fade,1
ONGUSDT,2023-02-18 10:00:00,2023-02-18 11:00:00,0.3601,5071.330338509261,1853.5788457206424,-116.82405569637348,-0.06302621329871409,1.0,coil_reentry,1
GALAUSDT,2023-02-19 10:00:00,2023-02-19 11:00:00,0.04817,46285.302818123135,2263.006482300226,-78.63328633637974,-0.03474726517639189,1.0,coil_reentry,1
DEXEUSDT,2023-02-19 08:00:00,2023-02-19 16:00:00,3.007,741.6458037796732,2263.580865944959,-87.41951892623271,-0.038620011434731046,8.0,coil_reentry,1
