open_time,open,high,low,close,volume,close_time,quote_volume,n_trades
1783429200000,175.10000000,175.10000000,159.66000000,161.44000000,1014.22500000,1783432799999,167301.12790000,395
1783432800000,163.11000000,163.63000000,150.67000000,156.83000000,1465.43000000,1783436399999,227495.50407000,531
1783436400000,155.01000000,160.42000000,153.28000000,160.42000000,75.89200000,1783439999999,11826.18977000,125
1783440000000,161.63000000,169.02000000,161.25000000,166.26000000,767.14000000,1783443599999,125842.62983000,248
1783443600000,167.13000000,169.99000000,166.94000000,168.29000000,30.39100000,1783447199999,5111.75239000,47
1783447200000,167.17000000,168.27000000,160.56000000,160.65000000,18.83800000,1783450799999,3114.13563000,57
1783450800000,160.01000000,165.57000000,156.67000000,165.49000000,115.82100000,1783454399999,18570.22769000,120
1783454400000,164.51000000,166.86000000,164.51000000,166.02000000,79.99700000,1783457999999,13264.76501000,32
1783458000000,165.69000000,165.69000000,162.37000000,162.37000000,38.22100000,1783461599999,6321.89703000,27
1783461600000,164.32000000,164.66000000,163.33000000,164.66000000,68.20100000,1783465199999,11219.87947000,14
1783465200000,163.06000000,163.71000000,159.38000000,159.38000000,185.91600000,1783468799999,30276.69083000,70
1783468800000,162.88000000,174.03000000,162.55000000,173.56000000,778.34200000,1783472399999,130808.64450000,401
1783472400000,173.97000000,173.97000000,167.57000000,169.48000000,403.96500000,1783475999999,69111.95125000,280
1783476000000,166.33000000,169.40000000,164.98000000,168.31000000,151.40700000,1783479599999,25303.82338000,73
1783479600000,168.90000000,172.03000000,168.90000000,169.52000000,126.87300000,1783483199999,21598.40809000,153
1783483200000,169.45000000,169.45000000,164.00000000,165.73000000,77.47500000,1783486799999,12874.99785000,113
1783486800000,166.94000000,167.14000000,161.53000000,163.22000000,215.37500000,1783490399999,35225.21630000,170
1783490400000,162.53000000,162.80000000,159.33000000,160.44000000,370.04100000,1783493999999,59578.84193000,335
1783494000000,161.23000000,164.28000000,159.01000000,163.66000000,335.41600000,1783497599999,53839.05988000,292
1783497600000,164.39000000,166.45000000,150.06000000,153.55000000,2737.04300000,1783501199999,429566.83638000,1016
1783501200000,152.74000000,154.23000000,148.00000000,150.52000000,1232.95100000,1783504799999,184798.69429000,956
1783504800000,150.67000000,156.08000000,150.67000000,153.19000000,535.07100000,1783508399999,81951.79299000,447
1783508400000,153.50000000,156.29000000,152.14000000,154.64000000,498.65100000,1783511999999,76663.51347000,365
1783512000000,156.97000000,161.29000000,155.91000000,158.16000000,461.70800000,1783515599999,73162.47532000,251
1783515600000,158.01000000,175.00000000,157.95000000,174.51000000,918.46800000,1783519199999,154510.23464000,973
1783519200000,173.53000000,174.95000000,164.54000000,167.85000000,1105.31100000,1783522799999,187275.62990000,758
1783522800000,168.77000000,169.22000000,160.10000000,163.02000000,613.52300000,1783526399999,100972.08407000,605
1783526400000,163.10000000,174.02000000,163.01000000,173.14000000,705.50900000,1783529999999,119339.56763000,538
1783530000000,174.27000000,176.80000000,172.34000000,172.75000000,264.31100000,1783533599999,46148.46727000,604
1783533600000,175.54000000,176.06000000,173.89000000,175.39000000,100.92700000,1783537199999,17714.36197000,158
1783537200000,174.69000000,177.19000000,172.74000000,175.18000000,1451.33200000,1783540799999,253732.39784000,680
1783540800000,174.68000000,174.68000000,171.64000000,172.90000000,2232.62100000,1783544399999,385565.09839000,1256
1783544400000,172.78000000,175.52000000,172.78000000,174.64000000,542.67000000,1783547999999,94401.46872000,316
1783548000000,174.64000000,175.21000000,173.69000000,175.21000000,354.66800000,1783551599999,61940.20550000,294
1783551600000,175.09000000,178.38000000,175.05000000,178.38000000,374.36600000,1783555199999,66527.62568000,165
1783555200000,178.19000000,181.99000000,177.61000000,177.86000000,3226.59200000,1783558799999,579645.79121000,1479
1783558800000,177.61000000,180.04000000,174.38000000,174.74000000,1311.49300000,1783562399999,233467.04744000,666
1783562400000,174.78000000,179.30000000,172.77000000,172.77000000,423.98800000,1783565999999,74430.60983000,277
1783566000000,172.79000000,176.00000000,171.66000000,175.56000000,398.07000000,1783569599999,68885.75145000,238
1783569600000,175.98000000,177.58000000,174.17000000,177.58000000,143.98600000,1783573199999,25382.89321000,89
1783573200000,177.01000000,179.84000000,174.87000000,179.84000000,437.42500000,1783576799999,77458.27876000,284
1783576800000,179.86000000,182.52000000,179.12000000,181.20000000,400.24600000,1783580399999,72783.26011000,398
1783580400000,181.89000000,186.82000000,181.38000000,185.01000000,255.14900000,1783583999999,46953.45674000,353
1783584000000,185.20000000,190.13000000,180.01000000,187.38000000,1335.97300000,1783587599999,247650.66097000,765
1783587600000,187.06000000,188.22000000,185.83000000,186.44000000,926.51400000,1783591199999,173290.52994000,1100
1783591200000,187.39000000,189.93000000,185.91000000,186.79000000,624.63300000,1783594799999,117453.42241000,676
1783594800000,187.74000000,195.81000000,186.12000000,194.31000000,848.55300000,1783598399999,163018.83855000,1196
1783598400000,194.77000000,200.95000000,194.01000000,199.10000000,1537.77600000,1783601999999,304440.18644000,1740
1783602000000,198.87000000,204.46000000,197.75000000,203.31000000,2141.33700000,1783605599999,429556.52643000,1886
1783605600000,201.79000000,204.01000000,191.56000000,196.59000000,1967.82700000,1783609199999,386612.91346000,1590
1783609200000,198.48000000,202.14000000,196.84000000,200.47000000,116.72500000,1783612799999,23428.00169000,219
1783612800000,200.97000000,202.67000000,197.33000000,199.57000000,192.36500000,1783616399999,38399.91506000,198
1783616400000,199.19000000,201.56000000,198.86000000,199.42000000,78.13700000,1783619999999,15687.54237000,75
1783620000000,199.00000000,200.43000000,196.54000000,196.54000000,36.34000000,1783623599999,7197.85222000,80
1783623600000,196.00000000,196.00000000,190.05000000,192.99000000,565.75000000,1783627199999,108848.76052000,847
1783627200000,193.52000000,194.40000000,192.58000000,193.40000000,528.34800000,1783630799999,102167.40625000,548
1783630800000,193.66000000,194.28000000,193.15000000,193.34000000,129.61000000,1783634399999,25098.64637000,320
1783634400000,193.70000000,194.91000000,193.16000000,194.25000000,145.32600000,1783637999999,28180.68583000,362
1783638000000,193.78000000,195.65000000,193.78000000,194.50000000,84.05300000,1783641599999,16388.24657000,228
1783641600000,194.66000000,194.66000000,185.57000000,190.10000000,4260.21300000,1783645199999,799164.47163000,5481
1783645200000,190.02000000,193.15000000,187.62000000,192.31000000,836.95400000,1783648799999,158997.61971000,919
1783648800000,191.83000000,194.09000000,189.63000000,194.09000000,139.08100000,1783652399999,26634.38319000,206
1783652400000,194.58000000,195.08000000,193.10000000,194.48000000,106.90600000,1783655999999,20753.09365000,281
1783656000000,194.57000000,195.50000000,191.91000000,192.30000000,71.56400000,1783659599999,13850.08910000,169
1783659600000,192.46000000,192.46000000,189.73000000,189.96000000,80.46600000,1783663199999,15379.41294000,171
1783663200000,189.92000000,190.00000000,186.72000000,188.85000000,170.70300000,1783666799999,32252.62004000,282
1783666800000,188.21000000,188.32000000,184.59000000,185.00000000,136.29000000,1783670399999,25340.11466000,258
1783670400000,185.59000000,185.59000000,182.26000000,184.48000000,916.64400000,1783673999999,167614.71188000,1193
1783674000000,183.19000000,185.84000000,181.37000000,184.85000000,184.92800000,1783677599999,34020.19350000,228
1783677600000,185.52000000,186.09000000,184.17000000,186.08000000,43.97600000,1783681199999,8148.00709000,131
